Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
5.052993 ; 11.15962
5.063591 ; 11.13271
5.07419 ; 11.10763
5.084788 ; 11.08408
5.105985 ; 11.04077
5.127182 ; 11.00145
5.148379 ; 10.96521
5.169575 ; 10.93139
5.205063 ; 10.87887
5.24055 ; 10.83018
5.271602 ; 10.78999
5.302654 ; 10.75149
5.31818 ; 10.73265
5.333706 ; 10.71394
5.349232 ; 10.69527
5.356995 ; 10.68596
5.364757 ; 10.67671
5.373629 ; 10.66633
5.3825 ; 10.65636
5.390074 ; 10.64843
5.397647 ; 10.64134
5.405221 ; 10.63544
5.412794 ; 10.63113
5.443088 ; 10.63596
5.453851 ; 10.6465
5.464613 ; 10.6599
5.471775 ; 10.66931
5.478216 ; 10.67742
5.484657 ; 10.68466
5.497538 ; 10.69498
5.5233 ; 10.69461
5.53125 ; 10.68944
5.5392 ; 10.68262
5.5498 ; 10.67177
5.5604 ; 10.65979
5.571 ; 10.64734
5.5816 ; 10.63483
5.58976 ; 10.62527
5.597919 ; 10.6158
5.614238 ; 10.59709
5.630557 ; 10.57848
5.646875 ; 10.55974
5.679513 ; 10.52118
5.71215 ; 10.48047
5.7579 ; 10.41877
5.80365 ; 10.35061
5.836522 ; 10.29706
5.869394 ; 10.23905
5.902266 ; 10.17578
5.935138 ; 10.10653
5.96801 ; 10.03068
5.984446 ; 9.99015
6.000882 ; 9.947894
6.017318 ; 9.904015
6.033754 ; 9.858731
6.05019 ; 9.81242
6.066625 ; 9.765669
6.085882 ; 9.711403
6.105138 ; 9.659142
6.124394 ; 9.610237
6.14365 ; 9.565144
6.162907 ; 9.522456
6.182163 ; 9.477977
6.201419 ; 9.424126
6.211047 ; 9.390425
6.220675 ; 9.350179
6.229238 ; 9.307628
6.2378 ; 9.25769
6.248504 ; 9.183794
6.253856 ; 9.141955
6.259207 ; 9.097036
6.264559 ; 9.049388
6.26991 ; 8.999656
6.275262 ; 8.948788
6.280613 ; 8.898181
6.288092 ; 8.83154
6.295571 ; 8.776194
6.30305 ; 8.741673
6.310529 ; 8.740016
