Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
5.869394 ; 4.90842
5.902266 ; 5.361851
5.935138 ; 5.96132
5.96801 ; 6.754562
5.984446 ; 7.244666
6.000882 ; 7.811607
6.017318 ; 8.46882
6.033754 ; 9.231907
6.05019 ; 10.11831
6.066625 ; 11.14627
6.085882 ; 12.5543
6.105138 ; 14.20278
6.124394 ; 16.10304
6.14365 ; 18.25641
6.162907 ; 20.67042
6.182163 ; 23.39752
6.201419 ; 26.60765
6.211047 ; 28.5085
6.220675 ; 30.71587
6.229238 ; 33.04098
6.2378 ; 35.84065
6.248504 ; 40.28931
6.253856 ; 43.04934
6.259207 ; 46.27176
6.264559 ; 50.05687
6.26991 ; 54.52002
6.275262 ; 59.79843
6.280613 ; 66.04421
6.288092 ; 76.72301
6.295571 ; 90.13286
6.30305 ; 106.7843
6.310529 ; 127.1294
6.318008 ; 151.4729
6.325487 ; 179.8642
6.332966 ; 211.9875
6.340444 ; 247.0659
6.351825 ; 303.1193
6.361088 ; 347.1017
6.37035 ; 385.0618
6.379613 ; 412.8019
6.388875 ; 426.9624
6.392 ; 428.3055
6.399813 ; 423.8622
6.407625 ; 408.7197
6.418063 ; 374.2422
6.4285 ; 328.2799
6.438938 ; 276.913
6.449375 ; 225.8324
6.456458 ; 193.5745
6.46354 ; 164.3152
6.470622 ; 138.5219
6.477704 ; 116.3348
6.484786 ; 97.63706
6.491868 ; 82.13824
6.49895 ; 69.45049
6.506032 ; 59.15093
6.510585 ; 53.59707
6.515138 ; 48.75666
6.519691 ; 44.53599
6.524243 ; 40.85147
6.528796 ; 37.62669
6.533349 ; 34.7971
6.542454 ; 30.1054
6.55156 ; 26.41347
6.560665 ; 23.46122
6.56977 ; 21.06227
6.578875 ; 19.08419
6.589155 ; 17.23865
6.599435 ; 15.71129
6.609715 ; 14.43239
6.619994 ; 13.35132
6.630274 ; 12.43022
6.640554 ; 11.64077
6.661113 ; 10.37426
6.681673 ; 9.427758
6.702232 ; 8.723237
6.722791 ; 8.210577
6.74335 ; 7.858423
6.768607 ; 7.620449
6.793863 ; 7.589194
6.808596 ; 7.671604
6.823329 ; 7.837113
6.838062 ; 8.098265
6.852794 ; 8.47396
6.867527 ; 8.992442
6.88226 ; 9.69603
6.896993 ; 10.64944
6.911725 ; 11.95347
6.922147 ; 13.17148
6.932569 ; 14.72538
6.942991 ; 16.72772
6.953413 ; 19.32819
6.958624 ; 20.9107
6.963835 ; 22.71725
6.969046 ; 24.77727
6.974257 ; 27.12135
6.979468 ; 29.78015
6.984679 ; 32.78297
6.98989 ; 36.15578
6.9951 ; 39.91827
7.001313 ; 44.93177
7.007525 ; 50.51644
7.01995 ; 63.25356
7.0448 ; 91.84189
7.054757 ; 102.287
7.064713 ; 110.6715
7.074669 ; 116.086
7.084625 ; 117.902
7.092369 ; 116.6711
7.100113 ; 113.2125
7.107857 ; 107.7741
7.1156 ; 100.7297
7.12955 ; 85.44936
7.1435 ; 69.15441
7.150475 ; 61.34977
7.15745 ; 54.04836
7.164425 ; 47.37727
7.1714 ; 41.40482
7.1807 ; 34.5544
7.18535 ; 31.59091
7.19 ; 28.91644
7.195323 ; 26.18585
7.200645 ; 23.77945
7.205968 ; 21.66419
7.21129 ; 19.8089
7.216613 ; 18.18218
7.221935 ; 16.75605
7.227257 ; 15.50409
7.232579 ; 14.40295
