Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
3180000.0 ; 2.197823
3190000.0 ; 2.311548
3200000.0 ; 2.439147
3201000.0 ; 2.454248
3202000.0 ; 2.470449
3203000.0 ; 2.488248
3204000.0 ; 2.508461
3205000.0 ; 2.532525
3206000.0 ; 2.563139
3207000.0 ; 2.60588
3208000.0 ; 2.673782
3209000.0 ; 2.802976
3209500.0 ; 2.921458
3210000.0 ; 3.119825
3210500.0 ; 3.479353
3211000.0 ; 4.148597
3211500.0 ; 5.077945
3212000.0 ; 5.106592
3212500.0 ; 4.157087
3213000.0 ; 3.463437
3213500.0 ; 3.105464
3214000.0 ; 2.919438
3215000.0 ; 2.755745
3216000.0 ; 2.6951
3218000.0 ; 2.662293
3220000.0 ; 2.664836
3230000.0 ; 2.754693
3240000.0 ; 2.855288
3250000.0 ; 2.948487
3260000.0 ; 3.030877
3270000.0 ; 3.100709
3280000.0 ; 3.157122
3290000.0 ; 3.200033
3300000.0 ; 3.230038
3310000.0 ; 3.248277
3320000.0 ; 3.256267
3330000.0 ; 3.255729
3340000.0 ; 3.248441
3350000.0 ; 3.23611
3360000.0 ; 3.220298
3370000.0 ; 3.20237
3380000.0 ; 3.183468
3390000.0 ; 3.164513
3400000.0 ; 3.146206
3410000.0 ; 3.129039
3420000.0 ; 3.113318
3430000.0 ; 3.100009
3432000.0 ; 3.098476
3434000.0 ; 3.098836
3436000.0 ; 3.106944
3438000.0 ; 3.252369
3438200.0 ; 3.35605
3438400.0 ; 3.579637
3438600.0 ; 4.116089
3438800.0 ; 5.228608
3439000.0 ; 5.68984
3439200.0 ; 4.869943
3439400.0 ; 4.278707
3439600.0 ; 3.998219
3439800.0 ; 3.877496
3440000.0 ; 3.845403
3440500.0 ; 4.0304
3441000.0 ; 4.689248
3441500.0 ; 5.69718
3442000.0 ; 5.088727
3442500.0 ; 4.084385
3443000.0 ; 3.623664
3443500.0 ; 3.416432
3444000.0 ; 3.310546
3444500.0 ; 3.249918
3445000.0 ; 3.212006
3446000.0 ; 3.16874
3447000.0 ; 3.145531
3448000.0 ; 3.131342
3449000.0 ; 3.121838
3450000.0 ; 3.115027
3460000.0 ; 3.089549
3480000.0 ; 3.077552
3500000.0 ; 3.077162
3520000.0 ; 3.083014
3540000.0 ; 3.092289
3560000.0 ; 3.102282
3580000.0 ; 3.110299
3600000.0 ; 3.113803
3620000.0 ; 3.110657
3630000.0 ; 3.106121
3632000.0 ; 3.104967
3634000.0 ; 3.103734
3636000.0 ; 3.102433
3638000.0 ; 3.101105
3640000.0 ; 3.100047
3640500.0 ; 3.100081
3641000.0 ; 3.100765
3641500.0 ; 3.104662
3642000.0 ; 3.165796
3642500.0 ; 3.118058
3643000.0 ; 3.100935
3644000.0 ; 3.097026
3646000.0 ; 3.094627
3648000.0 ; 3.09268
3650000.0 ; 3.090726
3660000.0 ; 3.079964
3680000.0 ; 3.054123
3700000.0 ; 3.028695
3710000.0 ; 3.021769
3720000.0 ; 3.026543
3730000.0 ; 3.058774
3740000.0 ; 3.162432
3749000.0 ; 3.438614
3751000.0 ; 3.554674
3753000.0 ; 3.705823
3755000.0 ; 3.903365
3757000.0 ; 4.160487
3759000.0 ; 4.488606
3761000.0 ; 4.886697
3763000.0 ; 5.319312
3765000.0 ; 5.69184
3767000.0 ; 5.866142
3769000.0 ; 5.755646
3771000.0 ; 5.410681
3773000.0 ; 4.96702
3775000.0 ; 4.537223
3777000.0 ; 4.172155
3779000.0 ; 3.88008
3781000.0 ; 3.651592
3783000.0 ; 3.473371
3785000.0 ; 3.333375
3787000.0 ; 3.222092
3789000.0 ; 3.132385
3791000.0 ; 3.059
3793000.0 ; 2.998086
3795000.0 ; 2.946806
3797000.0 ; 2.903054
3799000.0 ; 2.865251
3810000.0 ; 2.722044
3820000.0 ; 2.640181
3830000.0 ; 2.578626
3840000.0 ; 2.528142
3850000.0 ; 2.484685
3860000.0 ; 2.446322
3870000.0 ; 2.412081
3880000.0 ; 2.381446
3890000.0 ; 2.354135
3900000.0 ; 2.329961
3910000.0 ; 2.30876
3920000.0 ; 2.290336
3930000.0 ; 2.274403
3940000.0 ; 2.260522
3950000.0 ; 2.248023
3960000.0 ; 2.235876
3970000.0 ; 2.222489
3980000.0 ; 2.205366
3990000.0 ; 2.180542
4000000.0 ; 2.141707
4010000.0 ; 2.079244
4020000.0 ; 1.980542
4030000.0 ; 1.835789
4040000.0 ; 1.653736
4050000.0 ; 1.474131
4060000.0 ; 1.343053
4070000.0 ; 1.271519
4080000.0 ; 1.239058
4090000.0 ; 1.223199
4100000.0 ; 1.213326
4110000.0 ; 1.210928
4120000.0 ; 1.228297
4130000.0 ; 1.288795
4140000.0 ; 1.423461
4150000.0 ; 1.649721
4160000.0 ; 1.928156
4170000.0 ; 2.157531
4180000.0 ; 2.261367
4190000.0 ; 2.246691
4200000.0 ; 2.161458
4210000.0 ; 2.045952
4220000.0 ; 1.922307
